created_at,timestamp_ms,id,extended_full_text,user_id,user_screen_name,user_name,user_followers_count,user_location,user_created_at,user_friends_count,user_statuses_count,user_verified,id_str,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,possibly_sensitive,withheld_copyright,place_name,text,long,lat,quoted_status_id_str,place_country_code,rt_id,rt_user_name,rt_extended_full_text,rt_text,rt_favorite_count,rt_friends_count,rt_followers_count,rt_statuses_count,rt_user_id,rt_retweet_count,rt_reply_count,rt_quote_count,rt_user_verified,rt_user_location,rt_truncated,rt_source,rt_created_at,rt_user_screen_name,lat_float,long_float,hour,year,month,day,date,coder1_concept1,coder1_concept2,coder2_concept1,coder2_concept2
Wed Jan 20 14:12:34 +0000 2016,1453299154000,689888265512620032,RT @bbcmundo: #OscarsSoWhite: Los actores no blancos que segÃºn los crÃ­ticos deberÃ­an estar nominados https://t.co/lHKNa2R4td https://t.co/Lâ€¦,,elizabe18836143,elizabeth ojeda,381,,Sun Jun 02 16:50:04 +0000 2013,357.0,46969.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,es,,,,RT @bbcmundo: #OscarsSoWhite: Los actores no blancos que segÃºn los crÃ­ticos deberÃ­an estar nominados https://t.co/lHKNa2R4td https://t.co/Lâ€¦,0.0,0.0,,,6.898863740282511e+17,BBC Mundo,#OscarsSoWhite: Los actores no blancos que segÃºn los crÃ­ticos deberÃ­an estar nominados https://t.co/lHKNa2R4td https://t.co/LDIjkdT9k0,#OscarsSoWhite: Los actores no blancos que segÃºn los crÃ­ticos deberÃ­an estar nominados https://t.co/lHKNa2R4td https://t.co/LDIjkdT9k0,,327.0,1567067.0,101693.0,,0.0,,,,,,,Wed Jan 20 14:05:03 +0000 2016,bbcmundo,,,14,2016,1,20,01/20/2016,,,,
Sun Jan 18 10:55:49 +0000 2015,1421578549000,556842405073522688,"RT @wjlly2: #OscarsSoWhite the only time a Black person is nominated, let alone wins, is if they're in a role as a slave or the help.",,WheresYourVoice,N3-NubianNewsNetwork,921,,Sun Nov 06 19:48:16 +0000 2011,2001.0,12593.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @wjlly2: #OscarsSoWhite the only time a Black person is nominated, let alone wins, is if they're in a role as a slave or the help.",0.0,0.0,,,5.5574167343978086e+17,King of Thotness,"#OscarsSoWhite the only time a Black person is nominated, let alone wins, is if they're in a role as a slave or the help.","#OscarsSoWhite the only time a Black person is nominated, let alone wins, is if they're in a role as a slave or the help.",,288.0,4304.0,14312.0,,0.0,,,,,,,Thu Jan 15 10:01:54 +0000 2015,wjlly2,,,10,2015,1,18,01/18/2015,,,,
Fri Jan 22 21:02:25 +0000 2016,1453496545000,690716183369150464,RT @kvxll: a year later and this is still relevant. #OscarsSoWhite https://t.co/xXmWlujM9Z,,hurlockh0lmes,Sanna,269,lotr â‹† sw â‹† star trek â‹† hp,Fri Oct 16 15:28:55 +0000 2009,86.0,16413.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @kvxll: a year later and this is still relevant. #OscarsSoWhite https://t.co/xXmWlujM9Z,0.0,0.0,,,6.88400816797909e+17,austin,a year later and this is still relevant. #OscarsSoWhite https://t.co/xXmWlujM9Z,a year later and this is still relevant. #OscarsSoWhite https://t.co/xXmWlujM9Z,,2710.0,5184.0,955.0,,0.0,,,,,,,Sat Jan 16 11:41:59 +0000 2016,kvxll,,,21,2016,1,22,01/22/2016,,,,
Mon Feb 29 00:25:45 +0000 2016,1456705545000,704175704913522688,RT @JamilahLemieux: You don't say! #OscarsSoWhite https://t.co/eqCyz94MWb,,blknrdproblems,Black Nerd Problems,8640,"SouthSide, Water Tribe",Mon Feb 10 00:39:57 +0000 2014,622.0,20150.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @JamilahLemieux: You don't say! #OscarsSoWhite https://t.co/eqCyz94MWb,0.0,0.0,,,7.035711727478333e+17,jamilah lemieux,You don't say! #OscarsSoWhite https://t.co/eqCyz94MWb,You don't say! #OscarsSoWhite https://t.co/eqCyz94MWb,,4343.0,76995.0,178547.0,,0.0,,,,,,,Sat Feb 27 08:23:33 +0000 2016,JamilahLemieux,,,0,2016,2,29,02/29/2016,,,,
Wed Jan 20 21:30:44 +0000 2016,1453325444000,689998533768974336,Srtna Slava! #shlivo #sarma #serbianholidays #family #food #fun #laughs #blessed #serbianorthodox #ziva #party #shots #yolo #OscarsSoWhite,,MitarKnezic,Deda,22,,Thu Nov 15 17:46:06 +0000 2012,55.0,126.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,,Srtna Slava! #shlivo #sarma #serbianholidays #family #food #fun #laughs #blessed #serbianorthodox #ziva #party #shots #yolo #OscarsSoWhite,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,21,2016,1,20,01/20/2016,,,,
Sun Feb 07 22:32:59 +0000 2016,1454884379000,696537181083533312,I hope Manning says he's going to the Oscars instead of Disneyworld. #OscarsSoWhite,,USAforWhites,White American âš™,329,"Kentucky, USA",Tue Nov 17 16:47:15 +0000 2015,290.0,6461.0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,,,,,,,,,0.0,,,,en,,,,I hope Manning says he's going to the Oscars instead of Disneyworld. #OscarsSoWhite,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,22,2016,2,7,02/07/2016,,,,
Fri Jan 15 07:09:59 +0000 2016,1452841799000,687969979627663360,RT @localtourkey: Oscar Winning Wardrobes Throughout History https://t.co/WePxfKVvrA #OscarsSoWhite,,cohron17,cohron plasencia,0,,Fri Jan 15 06:59:21 +0000 2016,3.0,7.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @localtourkey: Oscar Winning Wardrobes Throughout History https://t.co/WePxfKVvrA #OscarsSoWhite,0.0,0.0,,,6.877695392207708e+17,Seven24Like,Oscar Winning Wardrobes Throughout History https://t.co/WePxfKVvrA #OscarsSoWhite,Oscar Winning Wardrobes Throughout History https://t.co/WePxfKVvrA #OscarsSoWhite,,167280.0,162377.0,910713.0,,0.0,,,,,,,Thu Jan 14 17:53:30 +0000 2016,localtourkey,,,7,2016,1,15,01/15/2016,,,,
Thu Jan 14 19:16:44 +0000 2016,1452799004000,687790484375388160,"RT @ZombieNeith: ""Hurrdurr, #OscarsSoWhite! Participatory awards for every PoC should be mandatory, amirite?!""

Mfw https://t.co/2btamUjjOg",,brightonus33,Brighton E . Whytock,260,On the side of a mountain.,Sun Dec 27 10:47:07 +0000 2015,374.0,1912.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @ZombieNeith: ""Hurrdurr, #OscarsSoWhite! Participatory awards for every PoC should be mandatory, amirite?!""

Mfw https://t.co/2btamUjjOg",0.0,0.0,,,6.877521433113641e+17,Radagast the Brown,"""Hurrdurr, #OscarsSoWhite! Participatory awards for every PoC should be mandatory, amirite?!""

Mfw https://t.co/2btamUjjOg","""Hurrdurr, #OscarsSoWhite! Participatory awards for every PoC should be mandatory, amirite?!""

Mfw https://t.co/2btamUjjOg",,2906.0,7071.0,86919.0,,0.0,,,,,,,Thu Jan 14 16:44:23 +0000 2016,ZombieNeith,,,19,2016,1,14,01/14/2016,,,,
Thu Jan 28 04:23:10 +0000 2016,1453954990000,692639041066414080,"Outburst Erupts After White Actor Is Cast As Michael Jackson: Â Following the recent #OscarsSoWhite movement,Â  ... https://t.co/hYARiU1Zm8",,Blackcard_HQ,IG - @BLACKCARD_HQ,38745,"Lagos, Nigeria ~ Pretoria, SA",Sat Jan 21 04:15:55 +0000 2012,20976.0,65221.0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",False,,,,,,,,,,0.0,,,,en,,,,"Outburst Erupts After White Actor Is Cast As Michael Jackson: Â Following the recent #OscarsSoWhite movement,Â  ... https://t.co/hYARiU1Zm8",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,4,2016,1,28,01/28/2016,,,,
Mon Feb 29 13:59:48 +0000 2016,1456754388000,704380567299694592,Did #SCOTUS #JusticeThomas speak because #OscarsSoWhite ?,,jgb18,Joanie,11,,Tue Jul 07 19:45:16 +0000 2009,43.0,1249.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,"Wheaton, MD",Did #SCOTUS #JusticeThomas speak because #OscarsSoWhite ?,0.0,0.0,,US,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,13,2016,2,29,02/29/2016,,,,
Fri Jan 16 05:35:52 +0000 2015,1421386552000,556037111304822784,"RT @Al_Gorelioni: The last time 'we' voted for someone based on their skin color it was a colossal mistake. #OscarsSoWhite 
.
#tcot http://â€¦",,1Viperbabe,â�¤ï¸�Princessâ�¤ï¸�,4242,,Fri Apr 17 06:50:50 +0000 2009,2059.0,173696.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @Al_Gorelioni: The last time 'we' voted for someone based on their skin color it was a colossal mistake. #OscarsSoWhite 
.
#tcot http://â€¦",0.0,0.0,,,5.5583768090772685e+17,Al Gorelioni,"The last time 'we' voted for someone based on their skin color it was a colossal mistake. #OscarsSoWhite 
.
#tcot http://t.co/6kyfktWHBs","The last time 'we' voted for someone based on their skin color it was a colossal mistake. #OscarsSoWhite 
.
#tcot http://t.co/6kyfktWHBs",,10242.0,10917.0,91346.0,,0.0,,,,,,,Thu Jan 15 16:23:24 +0000 2015,Al_Gorelioni,,,5,2015,1,16,01/16/2015,,,,
Wed Jan 20 04:20:34 +0000 2016,1453263634000,689739283863879680,"April Reign, Creator of #OscarsSoWhite, Decries Lack of Diversity in... https://t.co/Q2xFELD4ev",,lilsmitth,lil smitth,1481,Nairobi,Sat Dec 18 07:29:17 +0000 2010,1378.0,31120.0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,,,,,,,,,,0.0,,,,en,,,,"April Reign, Creator of #OscarsSoWhite, Decries Lack of Diversity in... https://t.co/Q2xFELD4ev",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,4,2016,1,20,01/20/2016,,,,
Mon Apr 26 01:33:12 +0000 2021,1619400792663,1386493532727353347,RT @ReignOfApril: Chloé Zhao is the second woman to win the Best Director #Oscars. Ever. #OscarsSoWhite.,4078615702.0,hezjbranch,🇹🇹🌊HEZEKIAH🌊🇧🇧,428,"Boston, MA",Fri Oct 30 23:25:42 +0000 2015,759.0,4719.0,False,1.3864935327273533e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,False,0.0,0.0,0.0,0.0,False,False,low,en,,,,RT @ReignOfApril: Chloé Zhao is the second woman to win the Best Director #Oscars. Ever. #OscarsSoWhite.,,,,,1.3864853432480768e+18,April,Chloé Zhao is the second woman to win the Best Director #Oscars. Ever. #OscarsSoWhite.,Chloé Zhao is the second woman to win the Best Director #Oscars. Ever. #OscarsSoWhite.,679.0,3122.0,186208.0,567844.0,119972954.0,147.0,5.0,11.0,True,"Washington, DC",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mon Apr 26 01:00:40 +0000 2021,ReignOfApril,,,1,2021,4,26,04/26/2021,,,,
Sun Feb 28 17:29:22 +0000 2016,1456680562000,704070918641995777,RT @guardian: Will 2016 be the last â€˜whiteâ€™ Academy Awards? #OscarsSoWhite https://t.co/MEZnbuQetz,,NewsdeskUK,Newsdesk UK,2163,UK,Sun Nov 18 17:11:27 +0000 2012,489.0,140972.0,,,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @guardian: Will 2016 be the last â€˜whiteâ€™ Academy Awards? #OscarsSoWhite https://t.co/MEZnbuQetz,0.0,0.0,,,7.040694972510454e+17,The Guardian,Will 2016 be the last â€˜whiteâ€™ Academy Awards? #OscarsSoWhite https://t.co/MEZnbuQetz,Will 2016 be the last â€˜whiteâ€™ Academy Awards? #OscarsSoWhite https://t.co/MEZnbuQetz,,1112.0,5226755.0,221774.0,,0.0,,,,,,,Sun Feb 28 17:23:43 +0000 2016,guardian,,,17,2016,2,28,02/28/2016,,,,
Sun Feb 28 22:58:57 +0000 2016,1456700337000,704153860991008768,"RT @KateMedia: ""It should be Asian, Hispanic..."" FINALLY. So many others left out #Oscars #OscarsSoWhite https://t.co/nBfy8pcedQ",,SKey_531,Shirley,445,Canada,Sun Sep 11 17:10:05 +0000 2011,406.0,2769.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @KateMedia: ""It should be Asian, Hispanic..."" FINALLY. So many others left out #Oscars #OscarsSoWhite https://t.co/nBfy8pcedQ",0.0,0.0,,,7.041464983263683e+17,Kate Adach,"""It should be Asian, Hispanic..."" FINALLY. So many others left out #Oscars #OscarsSoWhite https://t.co/nBfy8pcedQ","""It should be Asian, Hispanic..."" FINALLY. So many others left out #Oscars #OscarsSoWhite https://t.co/nBfy8pcedQ",,2635.0,2940.0,4239.0,,0.0,,,,,,,Sun Feb 28 22:29:42 +0000 2016,KateMedia,,,22,2016,2,28,02/28/2016,,,,
Sat Feb 13 04:52:39 +0000 2016,1455339159000,698444666669244417,RT @meakoopa: #OscarsSoWhite this is the only time a black man gets to hold an oscar this year: https://t.co/kpqGIxyTnF,,canudigelvis,sweet pwussy satday,666,,Tue Apr 21 17:06:56 +0000 2015,355.0,46639.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @meakoopa: #OscarsSoWhite this is the only time a black man gets to hold an oscar this year: https://t.co/kpqGIxyTnF,0.0,0.0,,,6.956628843412849e+17,max im a koopa,#OscarsSoWhite this is the only time a black man gets to hold an oscar this year: https://t.co/kpqGIxyTnF,#OscarsSoWhite this is the only time a black man gets to hold an oscar this year: https://t.co/kpqGIxyTnF,,997.0,3097.0,41798.0,,0.0,,,,,,,Fri Feb 05 12:38:51 +0000 2016,meakoopa,,,4,2016,2,13,02/13/2016,,,,
Sun Feb 28 21:31:44 +0000 2016,1456695104000,704131912189612032,@CBSEntDiversity Whoopi beautifully expressing an interest in inclusion acrossthe board. #OscarsSoWhite #Oscars https://t.co/KJfd2pQjJe,,ExceZZiveClaZZ,Love Sosa,417,Naija| Tejas| Pgh| NYC| LA,Tue Apr 26 11:43:54 +0000 2011,773.0,6730.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,CBSEntDiversity,,,,,,0.0,,,,en,,,,@CBSEntDiversity Whoopi beautifully expressing an interest in inclusion acrossthe board. #OscarsSoWhite #Oscars https://t.co/KJfd2pQjJe,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,21,2016,2,28,02/28/2016,,,,
Mon Feb 23 13:16:15 +0000 2015,1424697375000,569923709466767360,"RT @vanessaperumal: Truly an important hashtag #OscarsSoWhite a ripple affect on many levels - economic empowerment, perpetuating oppressivâ€¦",,PennyLebyane,Penny Lebyane,108194,"South Africa, Africa,Global",Tue Jun 16 08:18:55 +0000 2009,1757.0,18202.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @vanessaperumal: Truly an important hashtag #OscarsSoWhite a ripple affect on many levels - economic empowerment, perpetuating oppressivâ€¦",0.0,0.0,,,5.699205524812677e+17,#PublicityConnect,"Truly an important hashtag #OscarsSoWhite a ripple affect on many levels - economic empowerment, perpetuating oppressive narratives","Truly an important hashtag #OscarsSoWhite a ripple affect on many levels - economic empowerment, perpetuating oppressive narratives",,980.0,2864.0,28462.0,,0.0,,,,,,,Mon Feb 23 13:03:42 +0000 2015,vanessaperumal,,,13,2015,2,23,02/23/2015,,,,
Thu Jan 15 19:29:08 +0000 2015,1421350148000,555884421862023170,RT @TheDailyEdge: #OscarsSoWhite They've asked Fred Armisen to play Obama in the opening number.,,catboyhope,Queen Nymeria,9,"Toronto, Canada",Thu Jan 15 10:31:56 +0000 2015,63.0,29.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @TheDailyEdge: #OscarsSoWhite They've asked Fred Armisen to play Obama in the opening number.,0.0,0.0,,,5.5584454249548186e+17,The Daily Edge,#OscarsSoWhite They've asked Fred Armisen to play Obama in the opening number.,#OscarsSoWhite They've asked Fred Armisen to play Obama in the opening number.,,78077.0,95043.0,38009.0,,0.0,,,,,,,Thu Jan 15 16:50:40 +0000 2015,TheDailyEdge,,,19,2015,1,15,01/15/2015,,,,
Sun Jan 17 16:55:36 +0000 2016,1453049736000,688842130605871104,"@AdamBaldwin Why not #DNCDebate so white? 

#OscarsSoWhite",,Silly_Elsa,Silly Elsa,779,,Wed Apr 15 23:12:59 +0000 2015,1083.0,8007.0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,6.888413708537405e+17,,AdamBaldwin,,,,,,0.0,,,,en,,,,"@AdamBaldwin Why not #DNCDebate so white? 

#OscarsSoWhite",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,16,2016,1,17,01/17/2016,,,,
Mon Feb 29 00:47:21 +0000 2016,1456706841000,704181140744228864,"RT @arden_cho: Congrats Leo, well deserved. Hope one day we got someone representing us taking home an Oscar. #OscarsSoWhite",,_swanxjones,Skywalker.,1090,"Paris, France",Fri Dec 20 10:43:24 +0000 2013,467.0,87726.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,fr,,,,"RT @arden_cho: Congrats Leo, well deserved. Hope one day we got someone representing us taking home an Oscar. #OscarsSoWhite",0.0,0.0,,,7.041802965313413e+17,Arden Cho,"Congrats Leo, well deserved. Hope one day we got someone representing us taking home an Oscar. #OscarsSoWhite","Congrats Leo, well deserved. Hope one day we got someone representing us taking home an Oscar. #OscarsSoWhite",,359.0,636627.0,6653.0,,0.0,,,,,,,Mon Feb 29 00:44:00 +0000 2016,arden_cho,,,0,2016,2,29,02/29/2016,,,,
Thu Feb 04 16:32:18 +0000 2016,1454603538000,695359248562139138,Diversity Commitment #OscarsSoWhite  https://t.co/FLLfRb3h6L,,LiveMood,LiveMood,343,,Mon Oct 10 15:48:47 +0000 2011,287.0,1241.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,fr,,,,Diversity Commitment #OscarsSoWhite  https://t.co/FLLfRb3h6L,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,16,2016,2,4,02/04/2016,,,,
Mon Feb 29 21:04:19 +0000 2016,1456779859000,704487400437911552,"""There was a lack of diversity in the lack of diversity."" #OnlyOnePercent #DiversityinHollywood #OscarsSoWhite... https://t.co/501ahroU7M",,PinYoung720,Pin Young,118,Los Angeles,Wed Apr 22 16:25:11 +0000 2009,101.0,1127.0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,,,,,,,,,,0.0,,,,en,,,,"""There was a lack of diversity in the lack of diversity."" #OnlyOnePercent #DiversityinHollywood #OscarsSoWhite... https://t.co/501ahroU7M",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,21,2016,2,29,02/29/2016,,,,
Sun Feb 28 19:25:20 +0000 2016,1456687520000,704100102596472832,"We're allowed to watch the red carpet and the opening monologue, right? #OscarsSoWhite",,soulamami,Fulana de Tal,855,MD Newbie. Bklyn Heart. ,Tue Feb 03 15:06:36 +0000 2009,495.0,39641.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,"We're allowed to watch the red carpet and the opening monologue, right? #OscarsSoWhite",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,19,2016,2,28,02/28/2016,,,,
Wed Feb 03 05:12:49 +0000 2016,1454476369000,694825863087411200,#OscarsSoWhite: how questions of diversity are inextricably linked to taste https://t.co/zuEGWhj0bz,,EmpirePress,The Empire Press,303,"Manhattan, NY",Sat Nov 06 18:53:10 +0000 2010,60.0,68203.0,,,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,,,,,0.0,,,,en,,,,#OscarsSoWhite: how questions of diversity are inextricably linked to taste https://t.co/zuEGWhj0bz,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,5,2016,2,3,02/03/2016,,,,
Mon Jan 13 15:52:33 +0000 2020,1578930753663,1216749886269358083,#OscarsSoWhite,369043135.0,nwdem,Julie Crow,447,"Washington, USA",Tue Sep 06 17:25:28 +0000 2011,828.0,39713.0,False,1.216749886269358e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,True,0.0,0.0,0.0,0.0,False,False,low,und,,,,#OscarsSoWhite,,,1.21674867951351e+18,,,,,,,,,,,,,,,,,,,,,,15,2020,1,13,01/13/2020,,,,
Sun Mar 04 22:12:30 +0000 2018,1520201550000,970497252694380545,"Maya Rudolph, â€œpeopleâ€ werenâ€™t talking about #OscarsSoWhite â€” it was @ReignOfApril #SayHerName #Oscars",,AdriaQuinones,AmericanPuertoRican,2497,"Washington Heights, NYC",Wed Jan 21 00:58:36 +0000 2015,2620.0,15246.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,"Maya Rudolph, â€œpeopleâ€ werenâ€™t talking about #OscarsSoWhite â€” it was @ReignOfApril #SayHerName #Oscars",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,22,2018,3,4,03/04/2018,,,,
Sat Jan 30 21:08:35 +0000 2016,1454188115000,693616838215864321,"The #SAGAwards2016 are trying to make up or show out the #OscarsSoWhite . Nice effort - Idris, Latifah &amp; Uzo so far. ðŸ†ðŸ’žðŸ‘‘ðŸ™ŒðŸŒŸðŸŽŠðŸŽ¬ðŸŽ­",,eighthpew,Good Intentions,724,In God's Will,Mon Mar 16 10:04:31 +0000 2015,1070.0,8275.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,0.0,,,,en,,,,"The #SAGAwards2016 are trying to make up or show out the #OscarsSoWhite . Nice effort - Idris, Latifah &amp; Uzo so far. ðŸ†ðŸ’žðŸ‘‘ðŸ™ŒðŸŒŸðŸŽŠðŸŽ¬ðŸŽ­",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,21,2016,1,30,01/30/2016,,,,
Tue Jan 19 19:54:58 +0000 2016,1453233298000,689612045449326592,RT @Lynnbrooklyn: It seems to me a boycott of the #OscarsSoWhite is redundant since folks of color have already been excluded. I prefer theâ€¦,,Perle_pd,Agnus Dei,282,*US Senate|UN Ambassador 2030*,Mon Jul 04 08:54:29 +0000 2011,191.0,32347.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,RT @Lynnbrooklyn: It seems to me a boycott of the #OscarsSoWhite is redundant since folks of color have already been excluded. I prefer theâ€¦,0.0,0.0,,,6.895868382945075e+17,Lynn Nottage,It seems to me a boycott of the #OscarsSoWhite is redundant since folks of color have already been excluded. I prefer the idea of a sit in.,It seems to me a boycott of the #OscarsSoWhite is redundant since folks of color have already been excluded. I prefer the idea of a sit in.,,945.0,6962.0,2714.0,,0.0,,,,,,,Tue Jan 19 18:14:48 +0000 2016,Lynnbrooklyn,,,19,2016,1,19,01/19/2016,,,,
Thu Jan 14 16:42:36 +0000 2016,1452789756000,687751695447781376,"#Newsweek https://t.co/fCnipWUbrr New year, same snubs: #OscarsSoWhite, again https://t.co/z8bI8dGTD3 https://t.co/Iqsr8VwU4T",,WorldNews_24h,World News 24h,1047,United States,Thu May 14 13:20:23 +0000 2015,40.0,578897.0,,,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,,,,,0.0,,,,en,,,,"#Newsweek https://t.co/fCnipWUbrr New year, same snubs: #OscarsSoWhite, again https://t.co/z8bI8dGTD3 https://t.co/Iqsr8VwU4T",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,16,2016,1,14,01/14/2016,,,,
Thu Dec 01 12:40:55 +0000 2016,1480596055000,804379766589718528,"RT @time4myopinion: #OscarsSoWhite can be ""canceled"" when âž¡ï¸�ALLâ¬…ï¸�POC see themselves represented in TV &amp; film consistently and well. that'sâ€¦",,thelightleaks,thelightleaks,126,thelightleaks.info@gmail.com,Wed Aug 24 23:24:42 +0000 2016,254.0,180.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,0.0,,,,en,,,,"RT @time4myopinion: #OscarsSoWhite can be ""canceled"" when âž¡ï¸�ALLâ¬…ï¸�POC see themselves represented in TV &amp; film consistently and well. that'sâ€¦",0.0,0.0,,,8.043173744343818e+17,rooney ðŸ�³ï¸�â€�ðŸŒˆðŸ��ðŸ�‚ðŸŒ°,"#OscarsSoWhite can be ""canceled"" when âž¡ï¸�ALLâ¬…ï¸�POC see themselves represented in TV &amp; film consistently and well. that's it. #MashableCancels","#OscarsSoWhite can be ""canceled"" when âž¡ï¸�ALLâ¬…ï¸�POC see themselves represented in TV &amp; film consistently and well. that's it. #MashableCancels",,318.0,83.0,6276.0,,0.0,,,,,,,Thu Dec 01 08:33:00 +0000 2016,time4myopinion,,,12,2016,12,1,12/01/2016,,,,
Wed Jan 20 16:25:04 +0000 2016,1453307104000,689921610250194944,"Oscars 'unlikely to change' despite race protest, insiders suggest https://t.co/WpNnBYxrrh #OscarsSoWhite",,JoyHouseFilmFes,Joy House Film Fes,700,Sydney / Perth / Melbourne,Thu Jun 13 23:13:00 +0000 2013,516.0,2763.0,,,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",False,,,,,,,,,,0.0,,,,en,,,,"Oscars 'unlikely to change' despite race protest, insiders suggest https://t.co/WpNnBYxrrh #OscarsSoWhite",0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,16,2016,1,20,01/20/2016,,,,
